Model,Split,n,RMSE,MAE,R2,CVRMSE,NRMSE,sMAPE,MBE,MedAE,MASE
AttentionLSTM,train,2541,191.94868292072232,25.76963996887207,0.7195202112197876,3.0778943496635285,0.0302091096822037,135.70977783203125,-3.5064878463745117,0.6115736961364746,0.5491908277913183
AttentionLSTM,val,396,3.3918667114898815,1.0836654901504517,0.08349049091339111,2.9455685246615793,0.13045641198038005,174.33474731445312,-0.8979382514953613,0.18760168552398682,0.02309458526791596
AttentionLSTM,test,1056,4089.6906973510845,1274.79541015625,-0.09667754173278809,3.1765849876564314,0.13829604684671595,179.16253662109375,-1274.4652099609375,166.8426971435547,27.167859054839855
NaiveLast,test,1056,4070.1670727379237,1381.76416015625,-0.08623182773590088,3.1614204049433727,0.13763584041451116,151.49147033691406,-443.47821044921875,266.5,29.44752832578287
SeasonalNaive12,test,1056,3407.1926860686935,1016.4204711914062,0.23881292343139648,2.6464683854035402,0.11521684992792823,165.03407287597656,-989.3295288085938,153.0,21.66149005697897
