horizon,OutbreakThreshold,BestEpoch,n,RMSE,MAE,R2,CVRMSE,NRMSE,sMAPE,MBE,MedAE,MASE,Skill_RMSE_vs_NaiveLast_pct,Skill_RMSE_vs_Seasonal12_pct,Skill_MAE_vs_NaiveLast_pct,Skill_MAE_vs_Seasonal12_pct,precision,recall,f1,specificity,roc_auc,pr_auc
1,94.0,74,176,4099.347265114289,1279.088134765625,-0.10186278820037842,3.18408553243082,0.13862259113736944,186.22283935546875,-1278.9693603515625,171.34814453125,27.259343646186515,-93.92018494449196,-20.3145123513464,-79.69596414686266,-25.842421617731738,1.0,0.020618556701030927,0.04040404040404041,1.0,0.9385358214798383,0.9520701268890048
2,97.00000000000023,1,176,4009.5828960130007,1245.601806640625,-0.05413556098937988,3.1143628642842307,0.1355871397272082,168.03904724121094,-1245.35107421875,144.94346618652344,26.5456982757089,-11.221444392498725,-17.679957238912735,-1.5630746469891488,-22.547886622214698,1.0,0.1368421052631579,0.24074074074074073,1.0,0.7765432098765432,0.8184178074616888
3,107.19999999999993,2,176,4111.53499316253,1286.9083251953125,-0.10842430591583252,3.193552105043941,0.1390347285662968,192.68460083007812,-1286.8416748046875,174.00607299804688,27.42600398217699,8.61582974547429,-20.672218215710146,17.887188626097405,-26.61180699035426,0.0,0.0,0.0,1.0,0.6464063310845874,0.7716357702303576
4,112.0,11,176,4109.3033472840625,1283.12451171875,-0.10722136497497559,3.1918187189959704,0.1389592637388091,173.72401428222656,-1282.7266845703125,168.9271697998047,27.345365073061014,13.160817296097981,-20.6067201331511,22.816676613782473,-26.239538467256995,0.0,0.0,0.0,1.0,0.736413043478261,0.776972695908838
5,112.0,14,176,4096.9488647040735,1267.735107421875,-0.10057377815246582,3.182222623154474,0.13854148737671018,158.61752319335938,-1266.626220703125,154.27420043945312,27.017393099248995,10.107478864081898,-20.244120077377794,21.718939914439684,-24.725459920724347,1.0,0.09782608695652174,0.1782178217821782,1.0,0.7440476190476191,0.7781032874424387
6,116.0,13,176,4110.466153613237,1286.3145751953125,-0.10784804821014404,3.192721905423052,0.13899858493213976,195.6871795654297,-1286.27587890625,173.64231872558594,27.41335025265671,4.499372643026778,-20.640848121683387,14.428182736928608,-26.553391205073584,0.0,0.0,0.0,1.0,0.9002329192546584,0.9147990725970163
