n,RMSE,MAE,R2,CVRMSE,NRMSE,sMAPE,MBE,MedAE,MASE,horizon,OutbreakThreshold,Coverage,MeanIntervalWidth,precision,recall,f1,specificity,roc_auc,pr_auc
176,3930.4935683336366,1226.973498367853,-0.012959806667356188,3.052931793525427,0.13291267308040197,163.80584626145804,-1225.5291013490807,149.00932733101163,26.148700255828402,1,124.20000000000016,0.5852272727272727,2982.6821889041457,0.9230769230769231,0.13043478260869565,0.22857142857142856,0.9880952380952381,0.8712474120082816,0.8726003238522213
176,3952.612553163184,1233.6835792880827,-0.024392817030993275,3.0701122699344654,0.13366064362110086,165.82876851308518,-1232.264547034048,158.81161845046825,26.29170244365792,2,131.89999999999992,0.5454545454545454,2736.838671575235,1.0,0.08695652173913043,0.16,1.0,0.8528726708074534,0.8548070353507131
176,3973.2814852878446,1239.9188578070446,-0.03513430223077396,3.086166447081573,0.13435957951061325,168.19842633190547,-1238.7455345235348,163.94191904131412,26.42458585900538,3,136.4000000000001,0.5113636363636364,2374.7008901458958,1.0,0.07608695652173914,0.1414141414141414,1.0,0.8488612836438922,0.8509472947547907
176,3988.8671021938703,1245.0620594925967,-0.04327107725946,3.0982722614142717,0.1348866191733356,170.57396415079367,-1244.2901428998646,164.90272101693563,26.534195430369124,4,139.70000000000013,0.5056818181818182,2286.653240297363,1.0,0.07692307692307693,0.14285714285714285,1.0,0.8532643826761475,0.8529854256908479
176,3999.2099504818493,1249.0405565788906,-0.04868834665484867,3.106305860712939,0.13523637056952048,172.8693546299743,-1248.6915995240424,166.29879197950066,26.61898334788859,5,145.0,0.48863636363636365,1754.8398051706647,1.0,0.07777777777777778,0.14432989690721648,1.0,0.868346253229974,0.8616069168346951
176,4004.231169452466,1251.9553678429218,-0.051323366853264885,3.1102059915161417,0.1354061669637656,175.64275244817108,-1251.7770144125104,167.4548913103701,26.681102477720533,6,150.0,0.4715909090909091,1741.166325384502,1.0,0.07865168539325842,0.14583333333333334,1.0,0.8837659821774506,0.8703524903198085
