Model,Split,n,RMSE,MAE,R2,CVRMSE,NRMSE,sMAPE,MBE,MedAE,MASE
CatBoost,train,2871,110.31304200280857,12.800981299805528,0.895680303666561,1.9960341565779294,0.017361196412151187,119.37730020465314,-7.509358874878155,0.32541510167938403,0.27280868204108993
CatBoost,val,396,2.787869693481749,0.9580633464210544,0.38083798252295165,2.4210447338130976,0.10722575744160573,157.8705281089281,-0.4632643623151349,0.29856068476152964,0.020417809598157505
CatBoost,test,1056,4110.128012780173,1286.2464187303094,-0.10766575817621815,3.192459233814717,0.13898715043893492,192.10746157855277,-1286.1859598757371,173.9549060576358,27.41189773312289
NaiveLast,test,1056,4070.1671712699103,1381.7642045454538,-0.08623183676883772,3.1614204542259148,0.13763584374644666,151.4914677625137,-443.4782196969697,266.5000000000001,29.44752927178536
SeasonalNaive12,test,1056,3407.192684401096,1016.4204545454543,0.23881289480180745,2.646468361296755,0.11521684987153742,165.03408530555566,-989.3295454545453,152.99999999999994,21.661489702228025
