n,RMSE,MAE,R2,CVRMSE,NRMSE,sMAPE,MBE,MedAE,MASE,precision,recall,f1,specificity,roc_auc,pr_auc,horizon,OutbreakThreshold,Coverage80,MeanIntervalWidth80,Pinball_q10,Pinball_q50,Pinball_q90
176,4111.062518250225,1287.0203780021352,-0.10816950763733746,3.193185092135344,0.1390187514625401,198.4020319213981,-1287.0093923350564,174.50868223286426,27.428392000550925,0.0,0.0,0.0,1.0,0.6111542443064182,0.6537274262702584,1,124.20000000000016,0.09659090909090909,2.7133119136374395,128.71510735342164,643.5101890010676,1156.1164762683418
176,4110.698417982403,1286.827661326373,-0.1079732240998248,3.1929022845783948,0.1390064391310163,197.8770282431338,-1286.8144284637604,174.48235583608306,27.424284910548156,0.0,0.0,0.0,1.0,0.6125776397515528,0.654844588960418,2,131.89999999999992,0.09659090909090909,3.0649897312528367,128.68979331628964,643.4138306631864,1155.5773294212652
176,4110.656243554911,1286.7990155981017,-0.10795048932731466,3.1928695264404343,0.13900501297020568,197.73090021707483,-1286.7850284113279,174.47401713121997,27.42367442583665,0.0,0.0,0.0,1.0,0.6138716356107661,0.638081216425793,3,136.4000000000001,0.10227272727272728,3.074725162573605,128.68605882742696,643.3995077990509,1155.5367447115868
176,4110.645898410399,1286.7891963562604,-0.1079449126539942,3.19286149105759,0.1390046631411609,197.65651599136035,-1286.7748004893022,174.46994705403415,27.423465162627636,0.0,0.0,0.0,1.0,0.6157724628312864,0.6487817755110941,4,139.70000000000013,0.10227272727272728,3.0713444539480124,128.6849320690496,643.3945981781302,1155.530260629943
176,4110.645149152229,1286.7853004860406,-0.10794450875800199,3.192860909086382,0.13900463780441769,197.60501307526027,-1286.7706087146412,174.46707743153328,27.423382135616254,0.0,0.0,0.0,1.0,0.6073643410852714,0.6363092659685858,5,145.0,0.10227272727272728,3.0662325940353767,128.6847090913171,643.3926502430203,1155.5330315706105
176,4110.648077429391,1286.7838897244421,-0.10794608727895882,3.1928631835667476,0.1390047368263696,197.56427900970345,-1286.7689566675479,174.46481123605344,27.423352070107732,0.0,0.0,0.0,1.0,0.6009298721425803,0.6247409933087624,6,150.0,0.10227272727272728,3.060507087992889,128.68485500405433,643.3919448622211,1155.539473371888
