horizon,OutbreakThreshold,BestEpoch,n,RMSE,MAE,R2,CVRMSE,NRMSE,sMAPE,MBE,MedAE,MASE,Skill_RMSE_vs_NaiveLast_pct,Skill_RMSE_vs_Seasonal12_pct,Skill_MAE_vs_NaiveLast_pct,Skill_MAE_vs_Seasonal12_pct,precision,recall,f1,specificity,roc_auc,pr_auc
1,94.0,57,176,4087.558929238819,1276.207763671875,-0.09553468227386475,3.1749291796543804,0.13822395946296562,184.25315856933594,-1275.9705810546875,173.604248046875,27.197958489574567,-93.36253609814686,-19.968528517685602,-79.29130785561578,-25.559037804104513,1.0,0.07216494845360824,0.1346153846153846,1.0,0.746965940232285,0.792874583886297
2,97.0,29,176,4107.636059828085,1281.45849609375,-0.1063230037689209,3.1905236870009603,0.13890288312687965,182.37770080566406,-1280.997314453125,155.0980682373047,27.309859707005756,-13.941331919356493,-20.557785787207152,-4.4867342050491255,-26.075628385531925,0.0,0.0,0.0,1.0,0.8087069525666016,0.8406378128195997
3,107.19999694824219,68,176,4110.705049015314,1286.144775390625,-0.10797691345214844,3.192907462621387,0.13900666336451084,191.56698608398438,-1286.0335693359375,174.072998046875,27.409731556570627,8.634276325006507,-20.64785962423368,17.93590788593852,-26.536685539505033,0.0,0.0,0.0,1.0,0.6912298910223145,0.6804536429166812
4,112.0,41,176,4090.7973550397237,1239.2064208984375,-0.09727120399475098,3.1774445617563707,0.13833346933043839,133.91729736328125,-1222.0975341796875,135.71737670898438,26.409402728156067,13.551892158625545,-20.06357526435614,25.458465602560242,-21.918679918546967,0.8235294117647058,0.30434782608695654,0.4444444444444444,0.9285714285714286,0.7958074534161491,0.785086346121165
5,112.0,2,176,4111.870377334383,1287.1259765625,-0.10860514640808105,3.1938126079533906,0.13904606984087595,193.1159210205078,-1287.0506591796875,174.14584350585938,27.430642468964543,9.780080979998996,-20.6820616323512,20.521577954972102,-26.63322050703918,0.0,0.0,0.0,1.0,0.6867236024844721,0.7151152992470602
6,116.0,36,176,4111.92461020384,1287.281005859375,-0.108634352684021,3.193854732243881,0.1390479037672068,195.8955841064453,-1287.2314453125,174.33697509765625,27.433946382716755,4.465487552097846,-20.68365334947593,14.363891132233064,-26.648472983870274,0.0,0.0,0.0,1.0,0.5769927536231885,0.60346345004205
