Model,Split,n,RMSE,MAE,R2,CVRMSE,NRMSE,sMAPE,MBE,MedAE,MASE
TFT,train,2145,60.02353157386215,10.406699134750834,0.9767213624739014,0.8130136978942824,0.009446574059468395,122.85655406959712,-4.913315921796072,0.3388464607894184,0.22178283124221554
TFT,val,396,2.1692903687483382,0.7458940222885749,0.6251178678423303,1.8838574254919778,0.08343424495185917,172.00045932990554,-0.5736859138857119,0.08814112033648287,0.015896153614876764
TFT,test,1056,4111.035161474431,1286.6823417919625,-0.10815475921463191,3.193163843310193,0.13901782637205606,194.40504132516878,-1286.6311659548696,174.25117366470658,27.421187926830356
NaiveLast,test,1056,4070.1671712699103,1381.764204545454,-0.08623183676883772,3.1614204542259148,0.13763584374644666,151.4914677625137,-443.4782196969698,266.5000000000001,29.447529271785363
SeasonalNaive12,test,1056,3407.192684401096,1016.4204545454543,0.23881289480180767,2.646468361296755,0.11521684987153742,165.03408530555566,-989.3295454545454,152.99999999999994,21.661489702228025
