Model,Split,n,RMSE,MAE,R2,CVRMSE,NRMSE,sMAPE,MBE,MedAE,MASE
StackedLSTM,train,2541,240.17335861310679,31.600311279296875,0.5608822107315063,3.8511763257073564,0.037798765913299774,133.80136108398438,-22.85791778564453,0.4457609951496124,0.6734514386271416
StackedLSTM,val,396,2.487160614478022,0.8713436126708984,0.5072040557861328,2.1599026863194206,0.09566002363377007,165.58438110351562,-0.5383179783821106,0.21183983981609344,0.018569678137197267
StackedLSTM,test,1056,4099.284327782107,1270.4710693359375,-0.10182881355285645,3.1840366471239916,0.13862046286291446,175.25433349609375,-1269.3143310546875,163.65528869628906,27.075700673208296
NaiveLast,test,1056,4070.1670727379237,1381.76416015625,-0.08623182773590088,3.1614204049433727,0.13763584041451116,151.49147033691406,-443.47821044921875,266.5,29.44752832578287
SeasonalNaive12,test,1056,3407.1926860686935,1016.4204711914062,0.23881292343139648,2.6464683854035402,0.11521684992792823,165.03407287597656,-989.3295288085938,153.0,21.66149005697897
