Model,Split,n,RMSE,MAE,R2,CVRMSE,NRMSE,sMAPE,MBE,MedAE,MASE
XGBoost,train,2871,74.37442685779845,9.245192355596274,0.9525801848827863,1.3457510887995727,0.01170513485328903,121.13563266317198,-4.4292346544136745,0.3326754570007324,0.19702932788323782
XGBoost,val,396,2.6203132181346582,0.9645723897432837,0.4530271366297083,2.27553516311694,0.10078127762056378,157.90660453581367,-0.27675663877244466,0.3879934102296829,0.02055652736428007
XGBoost,test,1056,4110.166713876324,1286.2479240647078,-0.1076866179064746,3.192489294112445,0.13898845914636598,191.7927430619429,-1286.1812143573975,174.28410071134567,27.41192981412384
NaiveLast,test,1056,4070.1671712699103,1381.7642045454538,-0.08623183676883772,3.1614204542259148,0.13763584374644666,151.4914677625137,-443.4782196969697,266.5000000000001,29.44752927178536
SeasonalNaive12,test,1056,3407.192684401096,1016.4204545454543,0.23881289480180745,2.646468361296755,0.11521684987153742,165.03408530555566,-989.3295454545453,152.99999999999994,21.661489702228025
