Model,Split,n,RMSE,MAE,R2,CVRMSE,NRMSE,sMAPE,MBE,MedAE,MASE
SVR,train,2871,207.56516816815568,23.85913535787737,0.630664083038654,3.7557405530429704,0.03266685051434621,124.04613152549693,-14.308760188851656,0.1901987416072204,0.5084750238422252
SVR,val,396,35.35824400381683,6.0901262711073185,-98.59573528364493,30.705843476998822,1.3599324616852626,166.74261478662243,4.727556947786564,0.4584761766207821,0.12978999676453287
SVR,test,1056,4111.937149060478,1287.261761072679,-0.10864108513981785,3.193864444018713,0.13904832777832032,196.50452213136438,-1287.205811960547,174.00000000000006,27.433536246589554
NaiveLast,test,1056,4070.1671712699103,1381.7642045454538,-0.08623183676883772,3.1614204542259148,0.13763584374644666,151.4914677625137,-443.4782196969697,266.5000000000001,29.44752927178536
SeasonalNaive12,test,1056,3407.192684401096,1016.4204545454543,0.23881289480180745,2.646468361296755,0.11521684987153742,165.03408530555566,-989.3295454545453,152.99999999999994,21.661489702228025
