horizon,OutbreakThreshold,BestIteration,n,RMSE,MAE,R2,CVRMSE,NRMSE,sMAPE,MBE,MedAE,MASE,Skill_RMSE_vs_NaiveLast_pct,Skill_RMSE_vs_Seasonal12_pct,Skill_MAE_vs_NaiveLast_pct,Skill_MAE_vs_Seasonal12_pct,precision,recall,f1,specificity,roc_auc,pr_auc
1,80.00000000000001,560,176,4109.704369295475,1286.208354224356,-0.1074374289385791,3.1921301772621313,0.1389728246075844,193.71259969071758,-1286.1415692609335,174.24801633193977,27.411086519712097,-94.41012744882819,-20.618490058124305,-80.6962677752574,-26.542942782428703,0.0,0.0,0.0,1.0,0.7569078947368422,0.8017555684078385
2,84.60000000000001,818,176,4109.9801251434055,1286.0835342142673,-0.10758604916289904,3.192344365068513,0.13898214950437632,190.193203221012,-1286.0216558314526,174.21459726532703,27.408426412518192,-14.006352830424863,-20.626583402806386,-4.863842828285669,-26.5306624303824,0.0,0.0,0.0,1.0,0.6843762298307753,0.7121205071381542
3,85.69999999999997,2334,176,4110.6218478546,1286.5465536674585,-0.10793194796978112,3.192842810272295,0.1390038498530573,190.54222397412468,-1286.4637543143526,174.3796221227533,27.4182940721785,8.636125924358085,-20.64541775620623,17.910274821732976,-26.57621635947942,0.0,0.0,0.0,1.0,0.5937295028204119,0.6686275843380662
4,86.0,2306,176,4110.442320516753,1286.3760636860477,-0.10783517442211532,3.1927033660249022,0.13899777899759108,191.89267411341123,-1286.2934253611545,173.77559185215173,27.414660667360497,13.13674844962497,-20.640148687078796,22.621087187575583,-26.55944279095781,0.0,0.0,0.0,1.0,0.7521972976518431,0.7929856942778969
5,86.90000000000006,799,176,4110.7406560566715,1286.5371755886574,-0.10799599341588717,3.192935092152708,0.13900786744409177,195.97794753335313,-1286.5182065907675,174.0111057887373,27.41809421083523,9.804871359135115,-20.648904738395867,20.55793404685756,-26.575293702053628,0.0,0.0,0.0,1.0,0.8383838383838383,0.8631175474390362
6,94.0,817,176,4109.876697611927,1286.2418556326952,-0.1075303051222507,3.192264029814508,0.13897865202258683,193.92072640694528,-1286.218701051725,174.08074415176327,27.41180048646523,4.513068883319892,-20.623547838309175,14.433021022836023,-26.54623880113722,0.0,0.0,0.0,1.0,0.7300665535690982,0.8009077175654353
