Model,Split,n,RMSE,MAE,R2,CVRMSE,NRMSE,sMAPE,MBE,MedAE,MASE
CatBoost,train,2871,115.99776785555261,15.170773549145915,0.8846515251103977,2.098895130827645,0.01825586525897902,125.0706721493642,-8.153631779240573,0.3857147379042704,0.3233126149125146
CatBoost,val,396,3.0588505935164862,1.0320801594566853,0.2546231593040409,2.656370252264317,0.11764809975063409,162.44978386208487,-0.5479632333422889,0.3516026303985274,0.021995222199599162
CatBoost,test,1056,4110.227688124783,1286.3322561689135,-0.1077194831719186,3.192536654633069,0.13899052103762996,192.68582352991942,-1286.2762187350643,173.97542211327897,27.413727061511622
NaiveLast,test,1056,4070.1671712699103,1381.7642045454538,-0.08623183676883772,3.1614204542259148,0.13763584374644666,151.4914677625137,-443.4782196969697,266.5000000000001,29.44752927178536
SeasonalNaive12,test,1056,3407.192684401096,1016.4204545454543,0.23881289480180745,2.646468361296755,0.11521684987153742,165.03408530555566,-989.3295454545453,152.99999999999994,21.661489702228025
