horizon,OutbreakThreshold,BestIteration,n,RMSE,MAE,R2,CVRMSE,NRMSE,sMAPE,MBE,MedAE,MASE,Skill_RMSE_vs_NaiveLast_pct,Skill_RMSE_vs_Seasonal12_pct,Skill_MAE_vs_NaiveLast_pct,Skill_MAE_vs_Seasonal12_pct,precision,recall,f1,specificity,roc_auc,pr_auc
1,80.00000000000001,1982,176,3935.440449765066,1233.0481088571566,-0.015511214201518131,3.0567741841408163,0.13307995569339498,169.12765150051757,-1231.643726342495,122.90638065338138,26.27815958731927,-86.16654889394376,-15.503900550808547,-73.22791484447377,-21.312799574520437,0.9,0.18,0.3,0.9736842105263158,0.8460526315789474,0.8741752931621612
2,84.60000000000001,514,176,4051.56997928354,1259.7965885532426,-0.07632820833869824,3.1469754595456267,0.1370069653484225,178.57807195470085,-1259.583765235687,163.7050008773803,26.84821100147163,-12.386119278189845,-18.912264569965465,-2.7204749482844015,-23.944434895953236,1.0,0.09090909090909091,0.16666666666666666,1.0,0.8602912239275875,0.8934962378418652
3,85.69999999999997,56,176,4052.0825173527733,1254.3245521428232,-0.07660054428649765,3.147373563178097,0.13702429721874693,172.1955294399674,-1254.1523412782274,156.43439745903018,26.73159345425046,9.937238071959953,-18.927307396031058,19.9662402606134,-23.406071427769536,1.0,0.1717171717171717,0.29310344827586204,1.0,0.8256591892955529,0.8714273705978168
4,86.0,223,176,4062.7987300689815,1260.8955341423543,-0.08230246964568799,3.155697165783905,0.1373866742211887,174.22714173017667,-1260.0680416182888,157.17041444778437,26.87163122924784,14.143568849748611,-19.241824762931657,24.15380823986737,-24.05255408857645,0.9166666666666666,0.1111111111111111,0.1981981981981982,0.987012987012987,0.8551095369277187,0.8659372549576116
5,86.90000000000006,408,176,4083.2253837962257,1269.2910914357262,-0.09321287664038858,3.1715631580607164,0.13807741727973205,175.49793335305742,-1260.2242464637277,137.65148580074316,27.05055352173178,10.408593103892416,-19.84134042345658,21.622858233042653,-24.87854664469107,0.9230769230769231,0.12121212121212122,0.21428571428571427,0.987012987012987,0.7565263019808475,0.8035051258177301
6,94.0,1244,176,4087.1551821221487,1263.7911425979848,-0.09531816012025685,3.1746155498386885,0.13821030644265384,175.58815843410022,-1263.1800048805305,144.97168774530297,26.933341117574884,5.040969826357844,-19.956678729502908,15.926550161116515,-24.337437026801602,1.0,0.10309278350515463,0.18691588785046728,1.0,0.7759363173691765,0.8329333420313174
