horizon,OutbreakThreshold,BestEpoch,n,RMSE,MAE,R2,CVRMSE,NRMSE,sMAPE,MBE,MedAE,MASE,Skill_RMSE_vs_NaiveLast_pct,Skill_RMSE_vs_Seasonal12_pct,Skill_MAE_vs_NaiveLast_pct,Skill_MAE_vs_Seasonal12_pct,precision,recall,f1,specificity,roc_auc,pr_auc
1,94.0,57,176,3729.2563601876445,1099.9561767578125,0.08810985088348389,2.8966248661707477,0.12610768159703925,153.34115600585938,-1098.000732421875,106.52984619140625,23.441764959754593,-76.41298389802283,-9.452464353888846,-54.53015341902925,-8.218616993072668,0.9782608695652174,0.4639175257731959,0.6293706293706294,0.9873417721518988,0.8869894297272608,0.9239396090039628
2,97.00000000000023,1,176,3661.1928384066305,1069.09228515625,0.12109231948852539,2.843757894681526,0.12380606108503417,160.08656311035156,-1030.3890380859375,130.73574829101562,22.784007761827176,-1.5574852167209885,-7.4548220702777,12.829044576705972,-5.182089052486716,0.9534883720930233,0.43157894736842106,0.5942028985507246,0.9753086419753086,0.8436647173489279,0.8893807360134924
3,107.19999999999993,1,176,3925.9192554101264,1166.19140625,-0.01060342788696289,3.049378814286535,0.13275798915900602,169.20152282714844,-1159.4395751953125,117.89469146728516,24.85333999757824,12.741379013300858,-15.224456528754548,25.58968413485149,-14.735135635652675,1.0,0.30851063829787234,0.4715447154471545,1.0,0.7614815775817332,0.839821948932111
4,112.0,1,176,4079.1041908732855,1259.067626953125,-0.09100723266601562,3.1683621316906034,0.13793805596081718,178.6261749267578,-1254.6234130859375,132.90359497070312,26.832675703924586,13.79899604306064,-19.720384689480564,24.263761678070605,-23.872714357798962,1.0,0.11956521739130435,0.21359223300970873,1.0,0.6145186335403726,0.7364478848120153
5,112.0,1,176,4071.3610746284835,1267.3243408203125,-0.0868692398071289,3.162347821895281,0.13767621650982292,178.33326721191406,-1251.1778564453125,161.1514129638672,27.00863902855908,10.668909098178215,-19.493126739659814,21.744304239234204,-24.685046862034078,0.9090909090909091,0.10869565217391304,0.1941747572815534,0.9880952380952381,0.5749870600414078,0.6584920164950462
6,116.0,1,176,4105.100242381421,1275.2540283203125,-0.10495758056640625,3.1885540418056086,0.13881713250309147,178.92050170898438,-1272.0382080078125,168.62887573242188,27.17763291623124,4.624041687808922,-20.483360367798586,15.163983383417767,-25.46520504703258,0.8333333333333334,0.05434782608695652,0.10204081632653061,0.9880952380952381,0.645315734989648,0.6682738001164343
