horizon,OutbreakThreshold,n,RMSE,MAE,R2,CVRMSE,NRMSE,sMAPE,MBE,MedAE,MASE,Skill_RMSE_vs_NaiveLast_pct,Skill_RMSE_vs_Seasonal12_pct,Skill_MAE_vs_NaiveLast_pct,Skill_MAE_vs_Seasonal12_pct,precision,recall,f1,specificity,roc_auc,pr_auc,n_train,n_val,n_test,n_features,adj_R2_train_log,AIC_train_log,BIC_train_log,condition_number,durbin_watson_train,jarque_bera_stat,jarque_bera_pvalue,breusch_pagan_stat,breusch_pagan_pvalue,max_vif_train,dropped_constant_cols
1,80.00000000000001,176,4087.710927264236,1269.85725590272,-0.09561604904503107,3.1750472136956263,0.13822909939348865,154.83219005711908,-1267.9161893963008,158.52254355199,27.062619360939077,-93.36972466456064,-19.97298966914045,-78.39914193942991,-24.93424844255059,1.0,0.07,0.1308411214953271,1.0,0.9222368421052631,0.9310218205621564,506,66,176,5,0.1905846450923554,1926.6933957187262,1952.052615734451,6917251.07860709,0.28858270630359595,181.43282774387785,4.0027829144398814e-40,131.0629117463283,1.415765337730506e-26,2.4753616557608273,denv4
2,84.60000000000001,176,4087.4634688938654,1269.4954242306342,-0.09548340211354511,3.1748550053855644,0.1382207313977369,154.31614654019972,-1267.5186086966498,158.00583804217555,27.054908169174116,-13.381765416670177,-19.96572684624511,-3.511292304260216,-24.89864982089085,1.0,0.0707070707070707,0.1320754716981132,1.0,0.9311294765840221,0.9381561861093739,495,66,176,5,0.18364033483951592,1897.1830062395575,1922.4103528149697,7058697.034662336,0.2942709958361631,171.51220175047104,5.709506876404083e-38,124.71876167289692,3.1389583561849683e-25,2.5302509690154933,denv4
3,85.69999999999997,176,4090.7211889587834,1271.7163840996257,-0.09723030478325967,3.1773853738972244,0.1383308937156362,156.56698665332297,-1270.0235133149172,159.9358764739103,27.10224025415536,9.078443744064268,-20.061339873351947,18.856532491694576,-25.117157807330837,1.0,0.030303030303030304,0.058823529411764705,1.0,0.9307359307359309,0.9419812632751929,484,66,176,5,0.1743018919800824,1868.2114667971766,1893.3039762374765,7045700.903895323,0.3012505020528379,164.93626557094794,1.529484212127998e-36,113.80384766946668,6.430726837054314e-23,2.5929424631963167,denv4
4,86.0,176,4092.148346345554,1272.914628665999,-0.09799603455006012,3.178493889681486,0.13837915414397284,158.01538676051854,-1271.4013259453925,160.96092476910104,27.12777669649984,13.52334287338255,-20.103226479686363,23.43082800610552,-25.235046478403422,1.0,0.030303030303030304,0.058823529411764705,1.0,0.9163059163059164,0.9298434689392687,473,66,176,5,0.17471525413056876,1833.2588296136378,1858.2134019445894,7067654.536297747,0.29365561459104417,150.93637421980145,1.6771919873442645e-33,113.41354790654786,7.777027035607142e-23,2.659842422049914,denv4
5,86.90000000000006,176,4090.098486710819,1271.8507600079347,-0.09689628261811145,3.1769017024555444,0.13830983655859697,157.37670739971955,-1270.4572102915147,159.2972435900598,27.105104012298998,10.257788065722407,-20.043063764377678,21.46480189126727,-25.1303783114744,1.0,0.04040404040404041,0.07766990291262135,1.0,0.9216843762298308,0.9364888783572481,462,66,176,5,0.18257817086226147,1794.4338678256552,1819.2472571721455,7136561.823637484,0.28976623184000905,133.4996584078087,1.0254571292458104e-29,118.41448849401083,6.799894005674798e-24,2.7268820791904003,denv4
6,94.0,176,4091.304496928547,1273.2062054926778,-0.09754324168767048,3.1778384466259664,0.13835061872475848,160.5358965557258,-1272.1529934573844,161.008293564261,27.13399064900371,4.944566608876844,-20.078459773040457,15.300215008632623,-25.263733113483887,1.0,0.030927835051546393,0.06,1.0,0.9274435599634608,0.9360137000267019,451,66,176,5,0.19747749372290846,1751.8820434968152,1776.5508475338313,7257056.553778216,0.30994458913966094,116.29584768189486,5.580556914605066e-26,121.62031486442707,1.423902198552664e-24,2.791212554981611,denv4
