horizon,OutbreakThreshold,BestIteration,n,RMSE,MAE,R2,CVRMSE,NRMSE,sMAPE,MBE,MedAE,MASE,Skill_RMSE_vs_NaiveLast_pct,Skill_RMSE_vs_Seasonal12_pct,Skill_MAE_vs_NaiveLast_pct,Skill_MAE_vs_Seasonal12_pct,precision,recall,f1,specificity,roc_auc,pr_auc
1,80.00000000000001,495,176,4109.628834874305,1286.30276434797,-0.10739672096109953,3.19207150742032,0.13897027035284443,195.06907902198185,-1286.2616971549492,174.5,27.413098545258517,-94.40655428270068,-20.616273147366204,-80.70953122275502,-26.552231273543935,0.0,0.0,0.0,1.0,0.7195394736842106,0.767749020446348
2,84.60000000000001,153,176,4109.780416564543,1285.8848053579886,-0.10747841406245207,3.192189245448229,0.13897539620467178,191.1747172133067,-1285.8000119757698,173.68665276663864,27.404191193663074,-14.000813132905222,-20.620722020801875,-4.847639004042659,-26.511110594782284,0.0,0.0,0.0,1.0,0.8074248983339892,0.83121865299325
3,85.69999999999997,303,176,4110.594507978822,1286.419558654132,-0.10791721023801304,3.1928215745738915,0.13900292533406033,194.6659189004444,-1286.3504057436455,174.2795994295397,27.415587612306407,8.636733588371047,-20.64461533972115,17.918377898697624,-26.563722020866052,0.0,0.0,0.0,1.0,0.6881149153876427,0.766545556707203
4,86.0,578,176,4109.99351946813,1286.2078033064847,-0.10759326836636274,3.192354768840735,0.13898260244380295,195.88274448972754,-1286.1767975820048,173.8515504456539,27.411074778801392,13.146232664544621,-20.62697652189196,22.63120849316228,-26.542888580659252,0.0,0.0,0.0,1.0,0.822248458612095,0.8423267088608428
5,86.90000000000006,397,176,4110.459948995015,1286.4280771915944,-0.10784467680100529,3.1927170585906888,0.138998375118187,196.9681692816279,-1286.4171441842614,174.13558074256122,27.41576915549623,9.81103044618411,-20.640666077197125,20.564670736802725,-26.564560112762404,0.0,0.0,0.0,1.0,0.8536009445100354,0.8806816161102178
6,94.0,837,176,4109.874012902549,1286.3876988636764,-0.1075288581707996,3.192261944520518,0.13897856123706748,195.1432769827205,-1286.3650077091454,173.70898070296735,27.414908630965776,4.513131258587633,-20.62346904295986,14.4233188314288,-26.560587511882773,0.0,0.0,0.0,1.0,0.7734568706772804,0.8252825544532811
