n,RMSE,MAE,R2,CVRMSE,NRMSE,sMAPE,MBE,MedAE,MASE,precision,recall,f1,specificity,roc_auc,pr_auc,horizon,OutbreakThreshold,Coverage80,MeanIntervalWidth80,Pinball_q10,Pinball_q50,Pinball_q90
176,4110.876090891849,1286.5680127448074,-0.10806900397009334,3.1930402884358404,0.13901244727755513,195.97897126177676,-1286.5271689294023,174.4579276597758,27.418751398259392,0.0,0.0,0.0,1.0,0.5151397515527951,0.5620233922196376,1,124.20000000000016,0.07386363636363637,2.5795444137011283,128.68859217808892,643.2840063724037,1156.0356641027013
176,4110.819702777079,1286.5222334418434,-0.10803860583000802,3.1929964901022814,0.13901054046994082,195.38893611841155,-1286.4739571457062,174.44669751577686,27.417775770609143,0.0,0.0,0.0,1.0,0.5319616977225673,0.560238110803476,2,131.89999999999992,0.09659090909090909,2.5248174784170545,128.68908018248328,643.2611167209217,1156.1109230144862
176,4110.784233748274,1286.5024227939853,-0.10801948512585624,3.192968940247831,0.13900934105736118,195.05035960684367,-1286.4464960064583,174.43578781160682,27.41735357510663,0.0,0.0,0.0,1.0,0.5587474120082816,0.5736581040305319,3,136.4000000000001,0.09090909090909091,2.574050676674233,128.6912186717923,643.2512113969926,1156.0983748813378
176,4110.746150941675,1286.463360487043,-0.10799895556560535,3.192939360194072,0.13900805325786844,194.68590212216492,-1286.3978605865295,174.42786597164843,27.416521097015707,0.0,0.0,0.0,1.0,0.5528118939883645,0.5689560503697048,4,139.70000000000013,0.07386363636363637,2.7120607749343435,128.692468249201,643.2316802435215,1155.9903790092142
176,4110.719398356822,1286.419306148091,-0.10798453397957997,3.1929185806620772,0.13900714859856733,194.26330554247642,-1286.3451621726833,174.42394811621273,27.415582231012685,0.0,0.0,0.0,1.0,0.5354005167958656,0.5547122496862102,5,145.0,0.07386363636363637,2.8608777062578885,128.69272521575766,643.2096530740455,1155.8902968376149
176,4110.699401255793,1286.3957752736844,-0.10797375415122135,3.192903048316216,0.13900647238116476,194.03910095073982,-1286.3144269330123,174.4219178622472,27.4150807517367,0.0,0.0,0.0,1.0,0.5242154203796978,0.5454750169175236,6,150.0,0.07386363636363637,2.9622908738619773,128.69309591821715,643.1978876368422,1155.8264684598478
