horizon,OutbreakThreshold,BestIteration,n,RMSE,MAE,R2,CVRMSE,NRMSE,sMAPE,MBE,MedAE,MASE,Skill_RMSE_vs_NaiveLast_pct,Skill_RMSE_vs_Seasonal12_pct,Skill_MAE_vs_NaiveLast_pct,Skill_MAE_vs_Seasonal12_pct,precision,recall,f1,specificity,roc_auc,pr_auc
1,80.00000000000001,1785,176,4109.978678372984,1286.2844361419636,-0.10758526939151114,3.192343241318699,0.13898210058071808,194.469427387846,-1286.2158948866957,174.37180712287156,27.41270794288143,-94.42310367726871,-20.626540940563842,-80.70695633789325,-26.550428062488486,0.0,0.0,0.0,1.0,0.7272368421052632,0.7704084668355475
2,84.60000000000001,1170,176,4109.4282556531,1285.8492797684657,-0.10728862587016019,3.1919157115461143,0.13896348761169722,190.70663028977484,-1285.7853735953313,174.10442163479019,27.403434088482662,-13.991044574444933,-20.610386212291367,-4.844742341627661,-26.507615428056354,0.0,0.0,0.0,1.0,0.7284533648170011,0.7487269932589509
3,85.69999999999997,1478,176,4110.557830530396,1286.4455184329481,-0.10789743918301342,3.192793086103816,0.13900168505783872,190.6405169568174,-1286.3683846890237,174.41876011356825,27.41614085528669,8.637548791983395,-20.64353886850796,17.91672150227527,-26.566276060259874,0.0,0.0,0.0,1.0,0.651318378591106,0.7001601652221972
4,86.0,2287,176,4110.406511330607,1286.2908195345192,-0.10781587211833044,3.1926755519600816,0.13899656808232846,189.90521220724213,-1286.1973252517093,174.12000773354447,27.41284398283565,13.13750518140746,-20.63909769908183,22.626214848105885,-26.551056089258985,0.0,0.0,0.0,1.0,0.6615505706414797,0.7276500906769819
5,86.90000000000006,716,176,4110.463673120801,1286.4145241828644,-0.10784668424292065,3.1927199512304596,0.13899850105237427,193.9471129613574,-1286.3886258315285,174.00148918369473,27.415480319948177,9.810948733900982,-20.640775379080843,20.565507618187752,-26.563226707017805,0.0,0.0,0.0,1.0,0.7973238882329792,0.846143155601172
6,94.0,1245,176,4109.933015151413,1286.1939343210956,-0.10756065825137417,3.192307773330136,0.13898055644364343,193.02276236499102,-1286.1601550001333,173.80074569453598,27.410779209302724,4.51176042824708,-20.62520073982381,14.436208978385935,-26.54152408771473,0.0,0.0,0.0,1.0,0.6978989951716038,0.7833562055965487
