horizon,OutbreakThreshold,n,RMSE,MAE,R2,CVRMSE,NRMSE,sMAPE,MBE,MedAE,MASE,Skill_RMSE_vs_NaiveLast_pct,Skill_RMSE_vs_Seasonal12_pct,Skill_MAE_vs_NaiveLast_pct,Skill_MAE_vs_Seasonal12_pct,precision,recall,f1,specificity,roc_auc,pr_auc,n_train,n_val,n_test,n_features,adj_R2_train_log,AIC_train_log,BIC_train_log,condition_number,durbin_watson_train,jarque_bera_stat,jarque_bera_pvalue,breusch_pagan_stat,breusch_pagan_pvalue,max_vif_train,dropped_constant_cols
1,80.00000000000001,176,4079.7352393019537,1263.5837924753898,-0.09134482386172893,3.16885225855018,0.1379593953503978,151.5710919493757,-1261.9843704197372,152.63829769987325,26.928922166219408,-92.99243365433034,-19.73890581474629,-77.51779839690043,-24.317036992380036,1.0,0.1,0.18181818181818182,1.0,0.9078947368421053,0.9212667126747401,506,66,176,9,0.23059034440844484,1904.9806532390846,1947.2460199319594,6425042.295001789,0.341417674204925,146.56958599032677,1.4887397856598148e-32,140.5986049443784,7.7612909249615e-26,790.896908436434,
2,84.60000000000001,176,4074.8596584540282,1262.3873558962148,-0.0887379093663776,3.1650652492283853,0.13779452382165694,153.83568343823308,-1260.4676579032675,153.99017490121105,26.903424254874484,-13.032149502174306,-19.595809098489326,-2.931719251030307,-24.199326199191585,1.0,0.09090909090909091,0.16666666666666666,1.0,0.9182736455463728,0.9395543804951533,495,66,176,9,0.23662670128541874,1867.8988837294353,1909.9444613551223,6622599.53208151,0.3608907701142855,133.16039891019784,1.2150293607518592e-29,140.06566016220933,9.99937252396626e-26,800.22372870324,
3,85.69999999999997,176,4078.486933965685,1265.590790687682,-0.09067707310519957,3.167882662497454,0.13791718294216473,153.0137407138303,-1262.4837235390412,158.67404380925416,26.9716943978422,9.350365845870389,-19.70226845807479,19.247383703651742,-24.51449447203984,0.8333333333333334,0.050505050505050504,0.09523809523809523,0.987012987012987,0.8821986094713368,0.8825203650048424,484,66,176,9,0.23105301145405788,1837.679936739073,1879.5007858062393,6662581.954111497,0.3765231296953867,130.3682072787822,4.90798788013871e-29,135.97716371246256,6.972924084565523e-25,794.3283321028025,
4,86.0,176,4086.4788387120466,1270.097400240553,-0.0949556830956535,3.1740902137036344,0.1381874353683233,157.60395794272532,-1266.5816108657043,160.31076286451724,27.067737207670472,13.643152818233983,-19.936828269820992,23.600291725821055,-24.957874918853683,0.75,0.030303030303030304,0.05825242718446602,0.987012987012987,0.8575364029909485,0.8624560271369475,473,66,176,9,0.22064089404723086,1810.107638983713,1851.6985928686324,6762583.0886863535,0.3701174818002946,124.63434594553274,8.629699042382472e-28,136.9390316788226,4.416741978606679e-25,782.154136071644,
5,86.90000000000006,176,4084.6181582039044,1268.794660357151,-0.09395878628302068,3.1726449675577904,0.13812451502109815,156.42849012870252,-1266.3403080527316,162.97525322646663,27.03997380873178,10.37803377714842,-19.882217900508437,21.653512232968698,-24.829705530135058,1.0,0.050505050505050504,0.09615384615384616,1.0,0.799685163321527,0.8444101273490264,462,66,176,9,0.2240191561162843,1774.3266786217234,1815.6823275325407,6884948.192223105,0.34558915992378714,104.99423432136719,1.587785023735539e-23,151.950332179476,3.4778618033626836e-28,778.3980169023802,
6,94.0,176,4091.0611464191325,1271.104512972533,-0.09741268197792996,3.1776494290142474,0.13834238963949488,157.81193503067675,-1269.344373386501,154.3060998186563,27.089200335429467,4.950220499501635,-20.071317514531593,15.44002967793463,-25.056959183389704,1.0,0.041237113402061855,0.07920792079207921,1.0,0.8574970638131281,0.8715287103049341,451,66,176,9,0.21832777433981,1743.9374785108525,1785.0521519058793,7105314.417578081,0.3636406143225772,102.58022299737861,5.308692865036366e-23,136.44065856868534,5.595812251209579e-25,773.0494513557072,
