Model,Split,n,RMSE,MAE,R2,CVRMSE,NRMSE,sMAPE,MBE,MedAE,MASE
SARIMAX,train,1353,30239.002747634036,6380.991475491737,-3806.30489940424,274.2072752942165,4.7590498501155265,171.83673272404948,6245.227850000609,26.02624436668533,135.98878349824452
SARIMAX,val,396,63.35308266656969,11.851933852144477,-318.7384526536948,55.017150736757905,2.4366570256372966,176.51245938277302,10.460842312710193,1.4107878020411126,0.2525830151701599
SARIMAX,test,1056,13963.62690215623,2573.448202259178,-11.784816703753894,10.845966233343322,0.47219081909090577,146.8462151312757,1087.6990763479823,243.94441110819398,54.84415576562121
NaiveLast,test,1056,4070.1671712699103,1381.7642045454538,-0.08623183676883772,3.1614204542259148,0.13763584374644666,151.4914677625137,-443.4782196969697,266.5000000000001,29.44752927178536
SeasonalNaive12,test,1056,3407.192684401096,1016.420454545454,0.23881289480180745,2.646468361296755,0.11521684987153742,165.03408530555566,-989.3295454545455,153.0,21.66148970222802
