Model,Split,n,RMSE,MAE,R2,CVRMSE,NRMSE,sMAPE,MBE,MedAE,MASE
SVR,train,2871,118.29715874146689,12.589019931180513,0.8800331597987697,2.140500934314526,0.018617746103472922,110.76481332261415,-4.794191732614562,0.1051583491634432,0.26829145791085124
SVR,val,396,11.728253018998602,2.540025239857352,-9.957866836705245,10.185061832288259,0.4510866545768693,156.68707188520193,1.3957276217517032,0.04042967259603225,0.05413186081656996
SVR,test,1056,4110.649328121642,1286.5317078730052,-0.10794676147911919,3.192864155016788,0.1390047791194932,197.62325689009126,-1286.4983664764652,174.5,27.417977685370037
NaiveLast,test,1056,4070.1671712699103,1381.7642045454538,-0.08623183676883772,3.1614204542259148,0.13763584374644666,151.4914677625137,-443.4782196969697,266.5000000000001,29.44752927178536
SeasonalNaive12,test,1056,3407.192684401096,1016.4204545454543,0.23881289480180745,2.646468361296755,0.11521684987153742,165.03408530555566,-989.3295454545453,152.99999999999994,21.661489702228025
