Model,Split,n,RMSE,MAE,R2,CVRMSE,NRMSE,sMAPE,MBE,MedAE,MASE
AttentionLSTM,train,2541,183.51492190691198,22.02971839904785,0.7436259388923645,2.942659113996189,0.02888179444553226,137.1970977783203,-4.50970458984375,0.44862616062164307,0.46948732299701873
AttentionLSTM,val,396,3.143783878576152,1.0538619756698608,0.21265548467636108,2.7301281650318283,0.12091476456062122,174.24891662597656,-0.6726768612861633,0.23740270733833313,0.022459426344141418
AttentionLSTM,test,1056,4086.1534479263014,1278.710693359375,-0.09478127956390381,3.1738375003152393,0.13817643202780674,190.76271057128906,-1278.490234375,173.67037963867188,27.251299786877983
NaiveLast,test,1056,4070.1670727379237,1381.76416015625,-0.08623182773590088,3.1614204049433727,0.13763584041451116,151.49147033691406,-443.47821044921875,266.5,29.44752832578287
SeasonalNaive12,test,1056,3407.1926860686935,1016.4204711914062,0.23881292343139648,2.6464683854035402,0.11521684992792823,165.03407287597656,-989.3295288085938,153.0,21.66149005697897
