horizon,n_train,n_val,n_test,n_features,adj_R2_train_log,AIC_train_log,BIC_train_log,condition_number,durbin_watson_train,jarque_bera_stat,jarque_bera_pvalue,breusch_pagan_stat,breusch_pagan_pvalue,max_vif_train,dropped_constant_cols
1,506,66,176,7,0.1054353810328148,1979.2779553527457,2013.0902487070455,76558.58206537199,0.2973840438721102,342.82532688984065,3.6010250089107573e-75,36.17079279693712,6.730641829378975e-06,109.10292755830402,denv4
2,495,66,176,7,0.07503140903715921,1960.9821697075806,1994.6186318081302,76478.23690057741,0.3056777598441685,380.6593692167361,2.192139724839026e-83,17.607890133701787,0.01387010627110258,109.84774453217942,denv4
3,484,66,176,7,0.0943538862096388,1914.9131066113187,1948.3697858650517,76436.49908130582,0.32790884229149225,329.157411277063,3.3448473492556167e-72,27.676195429336726,0.00025166468162372016,116.74782549863346,denv4
4,473,66,176,7,0.15011192915606375,1849.123719632658,1882.3964827405935,76384.76679024211,0.32950555878053434,210.36554603233918,2.087863431593835e-46,66.42437915141988,7.775120142022173e-12,115.4224391974916,denv4
5,462,66,176,7,0.1902622825488004,1792.0395576534659,1825.1240767821198,76331.66260985428,0.36139725277160484,123.60148068221586,1.4463702899119801e-27,120.32001319902089,6.571318541231157e-23,113.8752784678071,denv4
6,451,66,176,7,0.19665782064696502,1754.310911692011,1787.2026504080322,76096.42514789371,0.40517134739025573,126.56744492836299,3.2826799268210725e-28,108.74669013187243,1.6707021826364114e-20,111.21070843257787,denv4
