Model,Split,n,RMSE,MAE,R2,CVRMSE,NRMSE,sMAPE,MBE,MedAE,MASE
MLR,train,2871,344.10060399640264,55.68686566553466,-0.015040713545931172,6.226249828723142,0.05415495813604074,161.3565547471297,-52.071915626879075,1.7602402446930014,1.18677311320223
MLR,val,396,6.056021823294329,3.5796354306609985,-1.9216906329972567,5.259176846545075,0.23292391628055112,163.32098335319372,2.6469272659006315,2.198515985075219,0.07628755961396899
MLR,test,1056,4107.062379110484,1283.455522414851,-0.10601401835065238,3.1900780645455695,0.13888348367071873,176.8846950864333,-1282.915998602914,172.2676714787311,27.35241942222612
NaiveLast,test,1056,4070.1671712699103,1381.7642045454538,-0.08623183676883772,3.1614204542259148,0.13763584374644666,151.4914677625137,-443.4782196969697,266.5000000000001,29.44752927178536
SeasonalNaive12,test,1056,3407.192684401096,1016.4204545454543,0.23881289480180745,2.646468361296755,0.11521684987153742,165.03408530555566,-989.3295454545453,152.99999999999994,21.661489702228025
