Model,Split,n,RMSE,MAE,R2,CVRMSE,NRMSE,sMAPE,MBE,MedAE,MASE
MLR,train,2871,344.31081868162295,55.588685273781344,-0.01628129050842575,6.230053510357661,0.05418804197066779,159.7565843611581,-51.80566859745641,1.7194143264624322,1.1846807374187494
MLR,val,396,14.066206155405322,8.67738480035938,-14.762072527822154,12.215389556009884,0.5410079290540508,168.16725377721204,7.601381889159879,4.5167084058451845,0.18492847192780387
MLR,test,1056,4092.978915269517,1268.631055846205,-0.09844179255125307,3.1791390173812513,0.13840724047306668,154.90977123671288,-1265.6883867439708,150.63136933685843,27.03648714392368
NaiveLast,test,1056,4070.1671712699103,1381.7642045454538,-0.08623183676883772,3.1614204542259148,0.13763584374644666,151.4914677625137,-443.4782196969697,266.5000000000001,29.44752927178536
SeasonalNaive12,test,1056,3407.192684401096,1016.4204545454543,0.23881289480180745,2.646468361296755,0.11521684987153742,165.03408530555566,-989.3295454545453,152.99999999999994,21.661489702228025
